Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-21,84.561,84.561,83.383,83.538,983200,0.0,0.0
2023-02-22,83.794,84.26,82.945,83.219,907400,0.0,0.0
2023-02-23,83.073,83.876,82.379,83.182,1217100,0.0,0.0
2023-02-24,82.58,83.739,81.931,83.109,1516800,0.0,0.0
2023-02-27,83.456,84.196,81.995,82.214,1013800,0.0,0.0
2023-02-28,81.749,82.653,80.909,80.954,1437800,0.0,0.0
2023-03-01,80.826,80.826,78.863,79.046,1676900,0.0,0.0
2023-03-02,78.662,80.37,78.662,80.37,1276900,0.0,0.0
2023-03-03,80.973,81.849,79.703,81.803,1708800,0.0,0.0
2023-03-06,81.712,82.297,81.502,82.032,1259400,0.0,0.0
2023-03-07,82.26,82.434,80.553,81.146,2091100,0.0,0.0
2023-03-08,81.173,81.831,80.708,81.493,1017200,0.0,0.0
2023-03-09,81.785,82.78,80.744,81.137,1009200,0.0,0.0
2023-03-10,81.511,81.612,79.502,79.959,1334100,0.0,0.0
2023-03-13,79.585,84.324,79.585,83.237,2162100,0.0,0.0
2023-03-14,83.739,85.036,83.356,84.397,1824400,0.0,0.0
2023-03-15,84.305,87.099,83.821,86.46,2194300,0.0,0.0
2023-03-16,86.278,87.985,85.894,86.615,1649200,0.0,0.0
2023-03-17,86.323,86.579,85.191,86.058,3437300,0.0,0.0
2023-03-20,86.305,86.789,85.629,86.332,1467400,0.0,0.0
2023-03-21,86.104,86.552,82.251,83.922,2272300,0.0,0.0
2023-03-22,83.621,84.269,82.625,82.753,1817600,0.0,0.0
2023-03-23,82.525,83.054,81.685,82.114,2003100,0.0,0.0
2023-03-24,82.68,85.127,82.452,85.118,1151400,0.0,0.0
2023-03-27,85.164,85.629,84.022,84.734,1827200,0.0,0.0
2023-03-28,84.561,85.949,84.177,85.118,922900,0.0,0.0
2023-03-29,85.273,86.214,85.273,86.141,1059900,0.0,0.0
2023-03-30,86.378,86.716,85.73,86.241,1082100,0.0,0.0
2023-03-31,86.405,86.789,85.967,86.552,1300400,0.0,0.0
2023-04-03,85.995,86.661,85.127,86.077,1538300,0.0,0.0
2023-04-04,86.077,86.716,85.821,86.552,990600,0.0,0.0
2023-04-05,87.072,90.094,87.072,89.793,2234000,0.0,0.0
2023-04-06,90.35,90.633,89.072,90.067,1250600,0.0,0.0
2023-04-10,89.464,89.985,88.323,89.802,778400,0.0,0.0
2023-04-11,89.747,90.377,89.455,89.939,785000,0.0,0.0
2023-04-12,89.966,90.533,89.327,89.619,1069500,0.0,0.0
2023-04-13,89.181,89.848,87.949,89.437,687600,0.0,0.0
2023-04-14,88.569,89.017,87.976,88.423,1192700,0.0,0.0
2023-04-17,88.606,89.044,87.045,88.113,1706800,0.0,0.0
2023-04-18,87.802,88.305,86.944,87.419,1224000,0.0,0.0
2023-04-19,87.684,88.387,87.172,88.332,1029600,0.0,0.0
2023-04-20,88.551,88.743,87.802,88.432,652600,0.0,0.0
2023-04-21,89.136,89.309,88.286,88.624,631800,0.0,0.0
2023-04-24,88.661,89.455,88.104,89.254,838000,0.0,0.0
2023-04-25,89.336,90.213,89.254,89.674,994800,0.0,0.0
2023-04-26,88.898,89.282,87.045,87.465,1205400,0.0,0.0
2023-04-27,87.757,88.487,87.319,88.14,990400,0.0,0.0
2023-04-28,88.031,88.533,87.163,87.812,1099500,0.0,0.0
2023-05-01,87.748,88.88,87.209,87.602,1574300,0.0,0.0
2023-05-02,87.702,88.195,86.844,86.972,1528500,0.0,0.0
2023-05-03,87.273,87.592,85.428,86.086,1720900,0.0,0.0
2023-05-04,86.314,87.346,85.648,87.063,1073000,0.0,0.0
2023-05-05,86.643,87.812,86.643,87.665,899800,0.0,0.0
2023-05-08,87.3,87.611,86.506,86.771,1350000,0.0,0.0
2023-05-09,86.643,86.734,86.004,86.214,1200200,0.0,0.0
2023-05-10,86.743,87.382,85.885,87.154,1200700,0.0,0.0
2023-05-11,87.338,87.421,85.967,86.381,1214000,0.78,0.0
2023-05-12,86.85,87.403,86.04,86.436,1115600,0.0,0.0
2023-05-15,86.491,86.712,84.116,84.982,1234400,0.0,0.0
2023-05-16,85.156,85.156,82.91,82.947,1159400,0.0,0.0
2023-05-17,83.021,83.094,81.934,82.183,1569500,0.0,0.0
2023-05-18,82.174,82.929,81.796,82.247,2530000,0.0,0.0
2023-05-19,82.68,83.398,82.514,82.781,1650200,0.0,0.0
2023-05-22,82.754,83.499,82.542,82.744,1272000,0.0,0.0
2023-05-23,82.45,83.269,81.713,81.805,1265900,0.0,0.0
2023-05-24,81.851,82.395,80.977,81.087,1459700,0.0,0.0
2023-05-25,80.774,81.032,79.725,79.826,1384100,0.0,0.0
2023-05-26,79.798,80.001,79.007,80.001,1645500,0.0,0.0
2023-05-30,80.111,80.434,79.532,79.614,1500200,0.0,0.0
2023-05-31,79.771,81.087,79.292,80.415,2992300,0.0,0.0
2023-06-01,80.599,80.848,78.629,79.347,2598600,0.0,0.0
2023-06-02,78.685,80.912,78.546,80.167,2320900,0.0,0.0
2023-06-05,80.139,81.879,80.111,80.784,1058700,0.0,0.0
2023-06-06,81.364,81.861,80.222,80.581,1277200,0.0,0.0
2023-06-07,80.461,82.468,79.734,82.376,1633800,0.0,0.0
2023-06-08,82.257,83.352,81.796,83.196,1375200,0.0,0.0
2023-06-09,83.334,83.426,82.68,82.79,1690300,0.0,0.0
2023-06-12,83.094,83.177,82.229,82.68,1273900,0.0,0.0
2023-06-13,82.036,83.619,81.851,83.113,1851400,0.0,0.0
2023-06-14,83.324,84.65,83.232,83.343,1456500,0.0,0.0
2023-06-15,83.665,84.503,83.416,84.309,1229700,0.0,0.0
2023-06-16,84.567,85.212,84.061,84.171,1966900,0.0,0.0
2023-06-20,83.757,84.033,82.8,82.873,1501100,0.0,0.0
2023-06-21,82.45,83.536,81.529,83.49,1291700,0.0,0.0
2023-06-22,83.776,83.785,81.888,82.192,1238600,0.0,0.0
2023-06-23,82.606,82.883,80.701,80.922,1754800,0.0,0.0
2023-06-26,81.253,82.026,80.673,81.861,1354000,0.0,0.0
2023-06-27,81.907,82.533,81.658,81.658,1274400,0.0,0.0
2023-06-28,81.41,81.41,80.148,80.498,1498600,0.0,0.0
2023-06-29,79.973,80.912,79.642,80.323,1045600,0.0,0.0
2023-06-30,80.452,81.465,80.286,81.235,1281600,0.0,0.0
2023-07-03,80.949,82.266,80.848,82.229,682900,0.0,0.0
2023-07-05,82.118,83.674,81.603,83.177,1626600,0.0,0.0
2023-07-06,82.744,83.03,81.842,82.837,1125800,0.0,0.0
2023-07-07,82.164,82.616,81.732,81.916,955200,0.0,0.0
2023-07-10,81.557,82.082,80.738,81.483,1235600,0.0,0.0
2023-07-11,81.52,82.404,81.336,82.385,997300,0.0,0.0
2023-07-12,82.689,83.72,82.496,83.601,1328700,0.0,0.0
2023-07-13,83.499,84.263,83.398,84.254,1080300,0.0,0.0
2023-07-14,84.089,84.475,83.545,84.144,1489100,0.0,0.0
2023-07-17,83.858,84.217,82.321,82.413,1297600,0.0,0.0
2023-07-18,82.459,83.094,80.866,81.64,1260600,0.0,0.0
2023-07-19,82.008,83.168,82.008,82.514,1074100,0.0,0.0
2023-07-20,82.79,84.043,81.98,84.015,983800,0.0,0.0
2023-07-21,84.254,85.405,84.116,85.037,997300,0.0,0.0
2023-07-24,85.267,85.295,84.254,84.889,830400,0.0,0.0
2023-07-25,84.982,85.193,84.438,84.733,1330300,0.0,0.0
2023-07-26,84.659,85.957,84.457,85.193,1148200,0.0,0.0
2023-07-27,84.88,85.46,83.15,83.389,1540400,0.0,0.0
2023-07-28,83.932,84.171,82.523,82.91,1148400,0.0,0.0
2023-07-31,83.324,83.61,82.257,82.726,1227300,0.0,0.0
2023-08-01,83.205,84.181,82.349,82.496,1888100,0.0,0.0
2023-08-02,82.036,83.057,81.971,82.413,1007100,0.0,0.0
2023-08-03,81.971,82.22,80.526,81.253,1755700,0.0,0.0
2023-08-04,81.52,82.339,79.642,80.342,1482100,0.0,0.0
2023-08-07,80.59,81.106,80.342,80.544,1600300,0.0,0.0
2023-08-08,80.553,80.83,79.614,80.728,1610600,0.0,0.0
2023-08-09,80.563,81.364,80.213,80.351,1184600,0.0,0.0
2023-08-10,80.526,81.124,79.854,80.167,1745800,0.0,0.0
2023-08-11,80.39,80.882,79.962,80.603,1047200,0.78,0.0
2023-08-14,80.603,80.733,79.563,80.055,1017600,0.0,0.0
2023-08-15,79.582,79.73,78.235,78.244,1239500,0.0,0.0
2023-08-16,78.485,79.163,78.485,78.922,1102400,0.0,0.0
2023-08-17,79.201,79.749,78.876,78.941,1168100,0.0,0.0
2023-08-18,78.941,80.074,78.922,79.879,1412300,0.0,0.0
2023-08-21,79.777,79.86,78.643,79.043,1146000,0.0,0.0
2023-08-22,78.941,79.359,78.745,79.015,842900,0.0,0.0
2023-08-23,79.266,79.405,78.235,78.736,1232400,0.0,0.0
2023-08-24,78.615,79.944,78.513,78.578,830700,0.0,0.0
2023-08-25,78.922,79.451,78.569,79.052,1167500,0.0,0.0
2023-08-28,79.154,79.712,78.959,79.191,948300,0.0,0.0
2023-08-29,79.266,79.897,79.006,79.349,1034400,0.0,0.0
2023-08-30,79.294,79.804,78.773,79.173,849800,0.0,0.0
2023-08-31,79.247,79.414,78.142,78.142,1199500,0.0,0.0
2023-09-01,78.402,78.56,76.34,77.203,1493500,0.0,0.0
2023-09-05,77.12,77.222,75.643,76.191,1758200,0.0,0.0
2023-09-06,76.358,76.795,75.959,76.237,1518600,0.0,0.0
2023-09-07,76.925,77.984,76.73,77.686,1404800,0.0,0.0
2023-09-08,77.854,78.876,77.594,78.653,1505000,0.0,0.0
2023-09-11,78.262,79.033,78.262,78.523,996900,0.0,0.0
2023-09-12,78.56,78.727,78.03,78.448,1227200,0.0,0.0
2023-09-13,78.569,80.046,78.458,79.619,1635500,0.0,0.0
2023-09-14,80.0,80.678,79.758,80.64,1155400,0.0,0.0
2023-09-15,80.38,81.309,80.065,80.13,2351700,0.0,0.0
2023-09-18,80.334,81.003,79.879,80.52,1565400,0.0,0.0
2023-09-19,80.418,81.031,80.362,80.538,1391800,0.0,0.0
2023-09-20,80.873,81.644,80.51,80.966,1283100,0.0,0.0
2023-09-21,80.919,81.198,80.009,80.176,1351800,0.0,0.0
2023-09-22,79.777,80.241,79.266,79.368,1858500,0.0,0.0
