Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-21,34.239,34.34,33.836,34.212,2664900,0.0,0.0
2023-12-22,34.414,34.799,34.34,34.551,2838400,0.0,0.0
2023-12-26,34.588,35.01,34.542,34.845,1478700,0.0,0.0
2023-12-27,34.818,35.212,34.698,35.175,1875300,0.0,0.0
2023-12-28,34.974,35.588,34.937,35.579,1939000,0.0,0.0
2023-12-29,35.442,35.634,35.12,35.139,2300100,0.0,0.0
2024-01-02,35.084,35.653,34.873,35.46,2721100,0.0,0.0
2024-01-03,35.148,35.166,34.487,34.561,2475800,0.0,0.0
2024-01-04,34.524,35.038,34.359,34.744,2130300,0.0,0.0
2024-01-05,34.45,34.928,34.249,34.707,2981100,0.0,0.0
2024-01-08,34.643,35.543,34.551,35.414,2676000,0.0,0.0
2024-01-09,35.024,35.553,34.83,35.377,3237100,0.42,0.0
2024-01-10,35.553,35.665,35.349,35.46,2591900,0.0,0.0
2024-01-11,35.191,35.841,34.941,35.72,3404500,0.0,0.0
2024-01-12,36.101,36.277,35.553,35.804,2967600,0.0,0.0
2024-01-16,35.674,35.832,35.405,35.572,3550600,0.0,0.0
2024-01-17,34.978,35.572,34.282,34.783,3032900,0.0,0.0
2024-01-18,34.737,35.015,34.273,34.523,5791800,0.0,0.0
2024-01-19,34.579,35.099,34.366,34.895,3623800,0.0,0.0
2024-01-22,34.959,35.368,34.959,35.108,3655100,0.0,0.0
2024-01-23,35.191,35.368,34.672,34.783,3234000,0.0,0.0
2024-01-24,35.071,35.071,34.032,34.059,3486000,0.0,0.0
2024-01-25,34.403,34.625,33.744,33.892,3229700,0.0,0.0
2024-01-26,33.976,34.106,33.558,34.041,3297000,0.0,0.0
2024-01-29,34.004,34.394,33.837,34.087,2415400,0.0,0.0
2024-01-30,33.772,34.078,33.549,33.846,4547600,0.0,0.0
2024-01-31,34.078,34.282,33.28,33.419,5522900,0.0,0.0
2024-02-01,33.215,33.892,32.826,33.874,3461000,0.0,0.0
