Date,country,fuel_type,price_with_tax,price_wo_tax,tax_amount,tax_share
2011-10-03,SE,diesel,1500.13,704.32,795.8100000000001,0.5304940238512662
2011-09-26,SE,diesel,1485.81,697.59,788.2199999999999,0.530498515960991
2011-09-19,SE,diesel,1493.17,699.25,793.9200000000001,0.5317010119410382
2011-09-12,SE,diesel,1522.72,713.09,809.63,0.5316998528948198
2011-09-05,SE,diesel,1493.82,695.91,797.91,0.5341406595172109
2011-08-29,SE,diesel,1468.89,676.96,791.9300000000001,0.5391349930900203
2011-08-22,SE,diesel,1475.88,683.89,791.9900000000001,0.536622218608559
2011-08-08,SE,diesel,1456.77,673.21,783.56,0.5378748875937862
2011-08-01,SE,diesel,1503.28,698.46,804.8199999999999,0.5353759778617423
2011-07-25,SE,diesel,1503.02,703.86,799.16,0.531702838285585
2011-07-18,SE,diesel,1501.07,710.12,790.9499999999999,0.5269241274557482
2011-07-11,SE,diesel,1481.68,690.25,791.4300000000001,0.5341436747475838
2011-07-04,SE,diesel,1477.05,682.59,794.4599999999999,0.5378694018482786
2011-06-27,SE,diesel,1456.56,671.28,785.28,0.5391333003789751
2011-06-20,SE,diesel,1481.88,690.34,791.5400000000001,0.5341458147758253
2011-06-13,SE,diesel,1489.41,693.85,795.5600000000001,0.5341443927461209
2011-06-06,SE,diesel,1510.59,703.72,806.8699999999999,0.5341422887745847
2011-05-30,SE,diesel,1505.95,694.04,811.9100000000001,0.5391347654304592
2011-05-23,SE,diesel,1490.66,683.19,807.47,0.5416862329437967
2011-05-16,SE,diesel,1475.19,676.1,799.09,0.541686155681641
2011-05-09,SE,diesel,1535.79,722.9,812.89,0.5292976253263793
2011-05-02,SE,diesel,1567.21,745.07,822.14,0.5245882810854958
2011-04-18,SE,diesel,1565.72,744.36,821.36,0.5245893263163273
2011-04-11,SE,diesel,1552.29,737.98,814.31,0.5245862564340426
2011-04-04,SE,diesel,1528.7,717.73,810.97,0.5304965002943678
2011-03-28,SE,diesel,1531.28,718.94,812.3399999999999,0.5304973616843425
2011-03-21,SE,diesel,1543.72,724.78,818.94,0.5304977586608971
2011-03-14,SE,diesel,1554.21,729.71,824.5,0.5304945921078876
2011-03-07,SE,diesel,1542.45,722.33,820.12,0.5316995688677104
2011-02-28,SE,diesel,1542.68,714.85,827.83,0.5366180931884772
2011-02-21,SE,diesel,1493.95,676.9,817.0500000000001,0.5469058536095586
2011-02-14,SE,diesel,1506.36,686.49,819.8699999999999,0.54427228550944
2011-02-07,SE,diesel,1486.66,673.59,813.07,0.5469105242624407
2011-01-31,SE,diesel,1442.43,641.82,800.61,0.5550425323932531
2011-01-24,SE,diesel,1450.91,653.52,797.3900000000001,0.5495792295869489
2011-01-17,SE,diesel,1468.15,665.21,802.94,0.5469059700984232
2011-01-10,SE,diesel,1446.11,647.83,798.2799999999999,0.5520188644017398
2011-01-03,SE,diesel,1443.44,646.64,796.8000000000001,0.5520146317131298
2010-12-20,SE,diesel,1386.6,626.42,760.18,0.548233088129237
2010-12-13,SE,diesel,1362.28,615.43,746.85,0.548235311389729
2010-12-06,SE,diesel,1356.53,609.01,747.52,0.5510530544846041
2010-11-29,SE,diesel,1313.38,580.12,733.2600000000001,0.5582999588847097
2010-11-22,SE,diesel,1295.62,574.18,721.4399999999999,0.5568299347030765
2010-11-15,SE,diesel,1297.9,575.19,722.71,0.5568302642730565
2010-11-08,SE,diesel,1276.09,554.01,722.0799999999999,0.5658535056304805
2010-10-25,SE,diesel,1289.27,559.73,729.54,0.5658550962948025
2010-10-18,SE,diesel,1277.04,554.42,722.62,0.5658554156486876
2010-10-11,SE,diesel,1289.97,563.99,725.98,0.5627882818980287
2010-10-04,SE,diesel,1283.58,557.26,726.3199999999999,0.5658548746474703
2010-09-27,SE,diesel,1271.4,544.0,727.4000000000001,0.5721252162969954
2010-09-20,SE,diesel,1281.32,552.3,729.02,0.5689601348609247
2010-09-13,SE,diesel,1296.82,565.0,731.8199999999999,0.5643188723184405
2010-09-06,SE,diesel,1264.34,544.98,719.3599999999999,0.5689608807757407
2010-08-30,SE,diesel,1268.75,552.77,715.98,0.5643192118226601
2010-08-23,SE,diesel,1257.19,543.86,713.33,0.5674003133973385
2010-08-16,SE,diesel,1243.9,538.11,705.7900000000001,0.5674009164723852
2010-08-09,SE,diesel,1267.83,552.37,715.4599999999999,0.5643185600593139
2010-08-02,SE,diesel,1262.16,546.01,716.1500000000001,0.5674003295937124
2010-07-26,SE,diesel,1250.24,542.79,707.45,0.5658513565395444
2010-07-19,SE,diesel,1239.09,536.03,703.06,0.5674002695526555
2010-07-12,SE,diesel,1264.81,552.98,711.8299999999999,0.5627959930740585
2010-07-05,SE,diesel,1235.48,536.38,699.1,0.5658529478421342
2010-06-28,SE,diesel,1287.87,576.35,711.5199999999999,0.5524781227918967
2010-06-21,SE,diesel,1293.37,578.81,714.56,0.5524791822912237
2010-06-14,SE,diesel,1281.49,571.65,709.84,0.553917705171324
2010-06-07,SE,diesel,1262.84,560.4,702.4399999999999,0.5562383199771942
2010-05-31,SE,diesel,1255.33,553.36,701.9699999999999,0.559191606987804
2010-05-24,SE,diesel,1228.05,539.51,688.54,0.560677496844591
2010-05-17,SE,diesel,1273.49,566.98,706.51,0.5547825267571791
2010-05-10,SE,diesel,1270.89,568.75,702.1400000000001,0.5524789714294707
2010-05-03,SE,diesel,1301.84,589.94,711.8999999999999,0.5468413937196582
2010-04-26,SE,diesel,1297.03,584.13,712.9,0.5496403321434353
2010-04-19,SE,diesel,1269.33,568.06,701.27,0.5524725642661877
2010-04-12,SE,diesel,1263.08,565.26,697.8199999999999,0.5524749026189948
2010-03-29,SE,diesel,1218.29,530.79,687.5,0.5643155570512768
2010-03-22,SE,diesel,1213.3,526.0,687.3,0.5664716063628121
2010-03-15,SE,diesel,1205.44,517.69,687.75,0.570538558534643
2010-03-08,SE,diesel,1209.79,519.56,690.23,0.5705370353532432
2010-03-01,SE,diesel,1199.19,515.01,684.1800000000001,0.5705351112000601
2010-02-22,SE,diesel,1193.8,512.69,681.1099999999999,0.570539453844865
2010-02-15,SE,diesel,1143.67,475.79,667.8800000000001,0.5839796444778652
2010-02-08,SE,diesel,1125.81,473.65,652.16,0.5792806956768904
2010-02-01,SE,diesel,1127.03,473.79,653.24,0.5796119003043397
2010-01-25,SE,diesel,1108.99,462.11,646.88,0.5833055302572611
2010-01-18,SE,diesel,1134.31,479.1,655.2099999999999,0.5776286905695973
2010-01-11,SE,diesel,1151.04,495.42,655.6199999999999,0.5695892410341951
2010-01-04,SE,diesel,1141.96,487.88,654.08,0.5727696241549617
2009-12-21,SE,diesel,1076.56,444.18,632.3799999999999,0.5874080404250576
2009-12-14,SE,diesel,1065.0,435.69,629.31,0.5909014084507042
2009-12-07,SE,diesel,1079.52,447.63,631.89,0.5853434859937751
2009-11-30,SE,diesel,1074.3,444.36,629.9399999999999,0.5863725216419994
2009-11-23,SE,diesel,1093.36,453.37,639.9899999999999,0.5853424306724225
2009-11-16,SE,diesel,1089.82,446.23,643.5899999999999,0.590547062817713
2009-11-09,SE,diesel,1099.95,458.72,641.23,0.5829628619482704
2009-11-02,SE,diesel,1111.26,471.54,639.72,0.575670860104746
2009-10-26,SE,diesel,1126.47,475.78,650.69,0.5776363329693646
2009-10-19,SE,diesel,1090.62,455.19,635.4299999999998,0.582631897452825
2009-10-12,SE,diesel,1067.22,432.42,634.8,0.5948164389722831
2009-10-05,SE,diesel,1067.65,432.98,634.6700000000001,0.5944551116939072
2009-09-28,SE,diesel,1050.88,416.54,634.3400000000001,0.6036274360535933
2009-09-21,SE,diesel,1087.88,442.35,645.5300000000001,0.593383461411185
2009-09-14,SE,diesel,1066.0,430.0,636.0,0.5966228893058161
2009-09-07,SE,diesel,1082.83,440.68,642.1499999999999,0.5930293767258017
2009-08-31,SE,diesel,1090.12,447.5,642.6199999999999,0.5894947345246394
2009-08-24,SE,diesel,1122.26,468.4,653.86,0.5826279115356513
2009-08-17,SE,diesel,1092.53,452.27,640.26,0.5860342507757225
2009-08-10,SE,diesel,1120.15,471.27,648.8800000000001,0.5792795607731108
2009-08-03,SE,diesel,1091.44,451.82,639.6200000000001,0.5860331305431358
2009-07-27,SE,diesel,1067.78,442.03,625.75,0.5860289572758434
2009-07-20,SE,diesel,1012.52,415.64,596.88,0.5894994666772014
2009-07-13,SE,diesel,989.88,399.3,590.5799999999999,0.5966177718511334
2009-07-06,SE,diesel,1029.26,426.08,603.1800000000001,0.5860326836756505
2009-06-29,SE,diesel,1062.05,450.31,611.74,0.5759992467397957
2009-06-22,SE,diesel,1059.71,456.11,603.6,0.5695897934340527
2009-06-15,SE,diesel,1065.12,451.61,613.5099999999999,0.576000826197987
2009-06-08,SE,diesel,1041.08,434.52,606.56,0.5826257348138472
2009-06-01,SE,diesel,1051.29,431.56,619.73,0.5894948111367939
2009-05-25,SE,diesel,1025.59,406.13,619.4599999999999,0.6040035491765715
2009-05-18,SE,diesel,1022.17,408.58,613.5899999999999,0.6002817535243647
2009-05-11,SE,diesel,1039.87,419.47,620.3999999999999,0.5966130381682325
2009-05-04,SE,diesel,997.52,391.22,606.3,0.6078073622584008
2009-04-27,SE,diesel,1001.18,396.47,604.7099999999999,0.6039972832058171
2009-04-20,SE,diesel,992.98,404.12,588.86,0.5930230216117143
2009-04-06,SE,diesel,1000.0,396.0,604.0,0.604
2009-03-30,SE,diesel,988.49,395.12,593.37,0.6002792137502656
2009-03-23,SE,diesel,960.64,376.76,583.88,0.6078031312458361
2009-03-16,SE,diesel,950.22,365.25,584.97,0.6156153311864621
2009-03-09,SE,diesel,919.98,360.81,559.1700000000001,0.6078066914498141
2009-03-02,SE,diesel,936.46,374.33,562.1300000000001,0.6002712342224976
2009-02-23,SE,diesel,946.56,367.58,578.98,0.6116675118323192
2009-02-16,SE,diesel,974.09,382.04,592.05,0.6077980474083503
2009-02-09,SE,diesel,1019.4,399.81,619.5899999999999,0.6077987051206591
2009-02-02,SE,diesel,1024.68,413.34,611.3400000000001,0.5966155287504392
2009-01-26,SE,diesel,1003.77,393.68,610.0899999999999,0.6077985992807117
2009-01-19,SE,diesel,1004.91,401.69,603.22,0.6002726612333443
2009-01-12,SE,diesel,1007.39,402.68,604.71,0.6002739753223677
2009-01-05,SE,diesel,975.02,374.78,600.24,0.6156181411663351
2008-12-15,SE,diesel,979.29,400.55,578.74,0.5909791787927989
2008-12-08,SE,diesel,1031.2,425.54,605.6600000000001,0.5873351435221102
2008-12-01,SE,diesel,1075.41,458.74,616.6700000000001,0.5734278089286877
2008-11-24,SE,diesel,1080.51,464.5,616.01,0.5701104108245181
2008-11-17,SE,diesel,1142.56,498.57,643.99,0.563637795826915
2008-11-10,SE,diesel,1176.98,524.53,652.45,0.5543424697106153
2008-11-03,SE,diesel,1201.88,539.22,662.6600000000001,0.5513528804872366
2008-10-27,SE,diesel,1172.74,526.15,646.59,0.5513498303119191
2008-10-20,SE,diesel,1193.67,535.54,658.1300000000001,0.5513500381177378
2008-10-13,SE,diesel,1255.57,574.21,681.3599999999999,0.5426698630900706
2008-10-06,SE,diesel,1335.24,642.23,693.01,0.5190153081094036
2008-09-29,SE,diesel,1364.82,663.03,701.79,0.5141996746823757
2008-09-22,SE,diesel,1335.99,632.55,703.44,0.5265308872072396
2008-09-15,SE,diesel,1396.58,681.75,714.8299999999999,0.5118432170015322
2008-09-08,SE,diesel,1399.71,679.98,719.73,0.514199369869473
2008-09-01,SE,diesel,1420.6,696.77,723.8299999999999,0.5095241447275799
2008-08-25,SE,diesel,1383.81,662.18,721.63,0.5214805500755162
2008-08-18,SE,diesel,1384.33,662.42,721.91,0.5214869286947477
2008-08-11,SE,diesel,1387.57,667.4,720.17,0.5190152568879408
2008-08-04,SE,diesel,1421.32,697.12,724.1999999999999,0.5095263557819492
2008-07-28,SE,diesel,1442.81,714.21,728.5999999999999,0.5049867965983047
2008-07-21,SE,diesel,1474.52,739.59,734.93,0.4984198247565309
2008-07-14,SE,diesel,1525.23,780.78,744.45,0.4880903208040755
2008-07-07,SE,diesel,1545.74,794.34,751.4,0.48611021258426385
2008-06-30,SE,diesel,1493.09,755.2,737.8899999999999,0.49420329651929884
2008-06-23,SE,diesel,1505.36,761.41,743.9499999999999,0.49420072275070415
2008-06-16,SE,diesel,1523.68,773.82,749.86,0.4921374566838181
2008-06-09,SE,diesel,1464.48,726.57,737.91,0.5038716814159292
2008-06-02,SE,diesel,1521.23,771.01,750.22,0.49316671377766674
2008-05-26,SE,diesel,1541.54,786.03,755.51,0.4901008082826265
2008-05-19,SE,diesel,1511.71,761.45,750.26,0.4962988933062558
2008-05-12,SE,diesel,1479.44,735.63,743.8100000000001,0.502764559563078
2008-05-05,SE,diesel,1405.57,679.47,726.0999999999999,0.5165875765703594
2008-04-28,SE,diesel,1426.52,696.37,730.15,0.5118400022432212
2008-04-21,SE,diesel,1368.8,651.56,717.24,0.5239918176504968
2008-04-14,SE,diesel,1365.09,649.8,715.29,0.5239874294002593
2008-04-07,SE,diesel,1317.15,609.69,707.46,0.5371142238924952
2008-03-31,SE,diesel,1334.47,624.88,709.59,0.5317391923385314
2008-03-17,SE,diesel,1381.82,666.31,715.51,0.517802608154463
2008-03-10,SE,diesel,1372.47,655.04,717.4300000000001,0.5227290942607125
2008-03-03,SE,diesel,1312.26,605.63,706.63,0.5384832274092024
2008-02-25,SE,diesel,1319.32,608.88,710.4399999999999,0.5384895249067702
2008-02-18,SE,diesel,1310.74,601.28,709.46,0.5412667653386637
2008-02-11,SE,diesel,1262.18,568.14,694.0400000000001,0.5498740274762712
2008-02-04,SE,diesel,1252.92,560.26,692.6600000000001,0.5528365737636881
2008-01-28,SE,diesel,1232.73,547.51,685.22,0.5558557023841393
2008-01-21,SE,diesel,1228.47,543.74,684.73,0.557384388711161
2008-01-14,SE,diesel,1238.47,548.16,690.3100000000001,0.5573893594515814
2008-01-07,SE,diesel,1275.3,575.91,699.39,0.5484121383203953
2007-12-17,SE,diesel,1198.82,565.79,633.03,0.5280442435061143
2007-12-10,SE,diesel,1172.2,542.78,629.4200000000001,0.5369561508275039
2007-12-03,SE,diesel,1219.94,579.26,640.6800000000001,0.5251733691820909
2007-11-26,SE,diesel,1274.63,619.23,655.4000000000001,0.5141884311525698
2007-11-19,SE,diesel,1243.15,593.78,649.3700000000001,0.5223585247154406
2007-11-12,SE,diesel,1248.74,599.91,648.83,0.519587744446402
2007-11-05,SE,diesel,1235.69,586.74,648.95,0.5251721710137656
2007-10-29,SE,diesel,1190.17,547.43,642.7400000000001,0.5400404984161927
2007-10-22,SE,diesel,1181.83,541.75,640.0799999999999,0.5416007378387754
2007-10-15,SE,diesel,1159.22,518.24,640.98,0.552940770518107
2007-10-08,SE,diesel,1149.84,514.05,635.79,0.552937800041745
2007-10-01,SE,diesel,1157.28,521.21,636.0699999999999,0.5496249827180976
2007-09-24,SE,diesel,1164.3,526.28,638.02,0.5479859142832604
2007-09-17,SE,diesel,1140.61,511.82,628.79,0.5512751948518775
2007-09-10,SE,diesel,1129.9,507.02,622.8800000000001,0.5512700238959201
2007-09-03,SE,diesel,1107.44,489.45,617.99,0.5580347468034386
2007-08-27,SE,diesel,1097.95,481.43,616.52,0.561519194863154
2007-08-20,SE,diesel,1113.66,492.2,621.46,0.5580338703015283
2007-08-13,SE,diesel,1094.02,475.83,618.19,0.5650627959269484
2007-08-06,SE,diesel,1121.57,493.75,627.8199999999999,0.5597688953877155
2007-07-30,SE,diesel,1124.59,495.08,629.51,0.5597684489458381
2007-07-23,SE,diesel,1109.36,482.5,626.8599999999999,0.5650645417177471
2007-07-16,SE,diesel,1119.09,488.73,630.3599999999999,0.5632790928343564
2007-07-09,SE,diesel,1116.96,487.8,629.1600000000001,0.5632788998710787
2007-07-02,SE,diesel,1115.97,491.28,624.69,0.559773112180435
2007-06-25,SE,diesel,1167.09,531.3,635.79,0.5447651852042259
2007-06-18,SE,diesel,1106.58,490.96,615.6199999999999,0.5563267002837571
2007-06-11,SE,diesel,1096.75,478.97,617.78,0.563282425347618
2007-06-04,SE,diesel,1087.48,471.03,616.45,0.566860999742524
2007-05-28,SE,diesel,1101.79,477.23,624.56,0.5668593833670663
2007-05-21,SE,diesel,1089.09,467.74,621.3499999999999,0.5705221790669274
2007-05-14,SE,diesel,1087.6,467.11,620.4899999999999,0.5705130562706877
2007-05-07,SE,diesel,1095.41,470.46,624.95,0.5705169753790819
2007-04-30,SE,diesel,1096.99,471.14,625.85,0.5705156838257414
2007-04-23,SE,diesel,1091.55,468.8,622.75,0.570518986761944
2007-04-16,SE,diesel,1104.73,480.49,624.24,0.5650611461624108
2007-04-02,SE,diesel,1125.23,503.04,622.19,0.5529447312993788
2007-03-26,SE,diesel,1089.35,471.84,617.51,0.5668609721393492
2007-03-19,SE,diesel,1080.55,464.08,616.47,0.5705150155013651
2007-03-12,SE,diesel,1091.14,472.61,618.5300000000001,0.566865846729109
2007-03-05,SE,diesel,1097.44,479.27,618.1700000000001,0.5632836419303106
2007-02-26,SE,diesel,1081.72,464.58,617.1400000000001,0.5705173242613616
2007-02-19,SE,diesel,1064.65,449.23,615.4200000000001,0.5780491241252994
2007-02-12,SE,diesel,1102.69,473.59,629.1000000000001,0.570513925037862
2007-02-05,SE,diesel,1090.35,464.22,626.1299999999999,0.5742468014857613
2007-01-29,SE,diesel,1073.57,448.83,624.74,0.5819275873953259
2007-01-22,SE,diesel,1045.49,428.72,616.77,0.5899339065892548
2007-01-15,SE,diesel,1061.34,439.51,621.8299999999999,0.5858914202800234
2007-01-08,SE,diesel,1063.9,440.57,623.3300000000002,0.5858915311589437
2006-12-18,SE,diesel,1097.68,473.41,624.27,0.5687176590627505
2006-12-11,SE,diesel,1097.31,473.26,624.05,0.5687089336650536
2006-12-04,SE,diesel,1111.48,483.45,628.03,0.5650394069169036
2006-11-27,SE,diesel,1110.34,482.95,627.3899999999999,0.5650431399391177
2006-11-20,SE,diesel,1105.45,480.83,624.6200000000001,0.5650368628160478
2006-11-13,SE,diesel,1115.07,489.03,626.04,0.5614356049396002
2006-11-06,SE,diesel,1097.69,477.45,620.24,0.5650411318313914
2006-10-30,SE,diesel,1117.59,496.02,621.5699999999999,0.5561699728880896
2006-10-23,SE,diesel,1112.5,491.82,620.6800000000001,0.5579146067415731
2006-10-16,SE,diesel,1102.46,485.45,617.01,0.5596665638662627
2006-10-09,SE,diesel,1098.06,483.51,614.55,0.5596688705535217
2006-10-02,SE,diesel,1102.69,489.41,613.28,0.5561671911416626
2006-09-25,SE,diesel,1090.1,478.07,612.03,0.5614439042289698
2006-09-18,SE,diesel,1113.92,492.45,621.47,0.557912596954898
2006-09-11,SE,diesel,1147.97,522.95,625.02,0.5444567366743033
2006-09-04,SE,diesel,1163.38,537.36,626.0200000000001,0.5381044886451547
2006-08-28,SE,diesel,1193.97,558.81,635.1600000000001,0.5319731651549034
2006-08-21,SE,diesel,1187.9,552.36,635.5400000000001,0.5350113645929793
2006-08-14,SE,diesel,1212.98,572.03,640.95,0.5284093719599664
2006-08-07,SE,diesel,1215.02,573.0,642.02,0.5284028246448618
2006-07-31,SE,diesel,1192.46,557.02,635.44,0.532881606091609
2006-07-24,SE,diesel,1189.05,555.43,633.62,0.532879189268744
2006-07-17,SE,diesel,1208.25,569.8,638.45,0.5284088557831575
2006-07-10,SE,diesel,1205.9,565.11,640.7900000000001,0.5313790529894685
2006-07-03,SE,diesel,1200.02,562.36,637.66,0.5313744770920484
2006-06-26,SE,diesel,1167.26,536.22,631.04,0.5406164864725939
2006-06-19,SE,diesel,1159.37,532.6,626.7699999999999,0.5406125740704002
2006-06-12,SE,diesel,1190.27,554.19,636.0799999999999,0.5343997580380921
2006-06-05,SE,diesel,1192.69,555.32,637.37,0.5343970352732059
2006-05-29,SE,diesel,1179.07,548.98,630.0899999999999,0.5343957525846641
2006-05-22,SE,diesel,1172.03,545.7,626.3299999999999,0.5343975836795986
2006-05-15,SE,diesel,1188.94,560.7,628.24,0.5284034518142211
2006-05-08,SE,diesel,1187.29,555.68,631.61,0.5319761810509648
2006-05-01,SE,diesel,1214.37,577.28,637.0899999999999,0.5246259377290282
2006-04-24,SE,diesel,1208.52,574.5,634.02,0.5246251613543839
2006-04-10,SE,diesel,1159.4,536.25,623.1500000000001,0.5374762808349146
2006-04-03,SE,diesel,1152.93,533.26,619.6700000000001,0.5374740877590141
2006-03-27,SE,diesel,1144.84,524.1,620.7399999999999,0.5422067712518779
2006-03-20,SE,diesel,1163.49,538.14,625.35,0.5374777608746101
2006-03-13,SE,diesel,1141.96,522.79,619.1700000000001,0.5421993765105608
2006-03-06,SE,diesel,1144.45,527.91,616.5400000000001,0.538721656690987
2006-02-27,SE,diesel,1123.46,510.69,612.77,0.5454310789881259
2006-02-20,SE,diesel,1114.97,500.56,614.4100000000001,0.5510551853413097
2006-02-13,SE,diesel,1118.02,501.93,616.0899999999999,0.5510545428525429
2006-02-06,SE,diesel,1129.37,509.29,620.0799999999999,0.5490494700585282
2006-01-30,SE,diesel,1146.7,520.13,626.57,0.5464114415278626
2006-01-23,SE,diesel,1139.31,515.66,623.65,0.5473927201551817
2006-01-16,SE,diesel,1130.85,511.83,619.02,0.5473935535216873
2006-01-09,SE,diesel,1121.23,504.5,616.73,0.5500477154553481
2005-12-19,SE,diesel,1083.83,480.51,603.3199999999999,0.556655564064475
2005-12-12,SE,diesel,1082.57,479.95,602.6199999999999,0.5566568443611036
2005-12-05,SE,diesel,1078.06,475.69,602.3699999999999,0.5587536871788211
2005-11-28,SE,diesel,1087.91,484.96,602.95,0.554227831346343
2005-11-21,SE,diesel,1088.57,490.06,598.51,0.5498130574974508
2005-11-14,SE,diesel,1091.58,491.42,600.1599999999999,0.5498085344179995
2005-11-07,SE,diesel,1095.32,496.75,598.5699999999999,0.5464795676149435
2005-10-24,SE,diesel,1140.64,530.03,610.6100000000001,0.5353222752139151
2005-10-17,SE,diesel,1174.05,554.05,620.0,0.5280865380520421
2005-10-10,SE,diesel,1194.18,565.66,628.5200000000001,0.5263193153460953
2005-10-03,SE,diesel,1188.15,558.95,629.2,0.5295627656440685
2005-09-26,SE,diesel,1164.9,542.37,622.5300000000001,0.5344063868143188
2005-09-19,SE,diesel,1136.12,518.22,617.8999999999999,0.543868605429004
2005-09-12,SE,diesel,1152.59,529.44,623.1499999999999,0.5406519230602381
2005-09-05,SE,diesel,1180.33,552.08,628.2499999999999,0.5322664000745554
2005-08-29,SE,diesel,1144.94,524.82,620.12,0.5416179013747445
2005-08-22,SE,diesel,1117.9,505.14,612.7600000000001,0.548134895786743
2005-08-15,SE,diesel,1109.99,496.33,613.6600000000001,0.5528518274939415
2005-08-08,SE,diesel,1107.87,495.38,612.4899999999999,0.5528536741675467
2005-08-01,SE,diesel,1099.76,491.75,608.01,0.5528569869789772
2005-07-25,SE,diesel,1094.36,488.59,605.77,0.553538141013926
2005-07-18,SE,diesel,1107.44,497.07,610.3700000000001,0.5511540128584845
2005-07-11,SE,diesel,1120.92,512.01,608.9100000000001,0.5432234236163153
2005-07-04,SE,diesel,1089.3,486.7,602.5999999999999,0.553199302304232
2005-06-27,SE,diesel,1101.12,491.98,609.1399999999999,0.5532003777971519
2005-06-20,SE,diesel,1118.42,499.71,618.71,0.5532000500706353
2005-06-13,SE,diesel,1081.31,471.7,609.6099999999999,0.5637698717296612
2005-06-06,SE,diesel,1082.57,467.07,615.5,0.5685544583722069
2005-05-30,SE,diesel,1048.3,441.44,606.8599999999999,0.5788991700848993
2005-05-23,SE,diesel,1030.5,427.34,603.1600000000001,0.5853081028626881
2005-05-16,SE,diesel,1025.59,425.3,600.29,0.5853118692654959
2005-05-09,SE,diesel,1055.29,447.27,608.02,0.5761638980754106
2005-05-02,SE,diesel,1053.33,446.44,606.8899999999999,0.5761632157063787
2005-04-25,SE,diesel,1065.31,453.98,611.3299999999999,0.5738517426852278
2005-04-18,SE,diesel,1065.71,455.38,610.33,0.5726980135308856
2005-04-11,SE,diesel,1101.38,483.63,617.7500000000001,0.5608872505402314
2005-04-04,SE,diesel,1050.99,443.81,607.1800000000001,0.5777219573925537
2005-03-21,SE,diesel,1072.55,459.12,613.43,0.5719360402778425
2005-03-14,SE,diesel,1063.36,449.04,614.3199999999999,0.5777159193499849
2005-03-07,SE,diesel,1036.91,426.16,610.75,0.5890096536825761
2005-02-28,SE,diesel,1024.55,417.22,607.3299999999999,0.5927773168708212
2005-02-21,SE,diesel,983.55,387.17,596.3799999999999,0.6063545320522595
2005-02-14,SE,diesel,986.02,388.14,597.88,0.6063568690290257
2005-02-07,SE,diesel,982.11,383.92,598.19,0.60908655853214
2005-01-31,SE,diesel,1005.96,404.47,601.49,0.5979263589009504
2005-01-24,SE,diesel,989.9,389.67,600.23,0.6063541771896152
2005-01-17,SE,diesel,976.42,378.07,598.3499999999999,0.6127998197496978
2005-01-10,SE,diesel,973.13,375.43,597.7,0.6142036521328086
2005-01-03,SE,diesel,1007.15,399.63,607.52,0.6032070694534081
2026-05-18,SI,euro95,1690.02,870.7522950819672,819.2677049180328,0.4847680529922917
2026-05-11,SI,euro95,1661.53,858.6498360655737,802.8801639344263,0.4832173743082739
2026-05-04,SI,euro95,1619.77,824.4203278688524,795.3496721311476,0.4910263013459612
2026-04-27,SI,euro95,1616.9,822.0678688524591,794.832131147541,0.49157779154402925
2026-04-20,SI,euro95,1646.52,846.3465573770492,800.1734426229508,0.4859785745833338
2026-04-13,SI,euro95,1634.76,836.707213114754,798.052786885246,0.4881773391110903
2026-04-06,SI,euro95,1606.96,813.9203278688525,793.0396721311475,0.49350305678495265
2026-03-30,SI,euro95,1506.95,731.944918032787,775.0050819672131,0.5142871906614108
2026-03-23,SI,euro95,1464.98,626.5832786885246,838.3967213114754,0.5722922642708265
2026-03-16,SI,euro95,1443.02,608.5832786885246,834.4367213114754,0.5782572114811128
2026-03-09,SI,euro95,1434.82,577.0919672131147,857.7280327868853,0.5977948681973246
2026-03-02,SI,euro95,1426.08,569.9280327868852,856.1519672131147,0.6003533933672127
2026-02-23,SI,euro95,1419.7,564.698524590164,855.0014754098361,0.6022409490806763
2026-02-16,SI,euro95,1414.28,560.2559016393442,854.0240983606558,0.6038578629130411
2026-02-09,SI,euro95,1409.86,556.632950819672,853.2270491803279,0.6051856561504887
2026-02-02,SI,euro95,1393.85,543.51,850.3399999999999,0.6100656455142232
2026-01-26,SI,euro95,1382.8,534.4526229508197,848.3473770491803,0.6134996941344955
2026-01-19,SI,euro95,1381.15,533.1001639344263,848.0498360655738,0.6140171857260788
2026-01-12,SI,euro95,1380.0,532.1575409836066,847.8424590163934,0.6143785934901401
2026-01-05,SI,euro95,1409.89,556.6575409836066,853.2324590163935,0.6051766159178329
2025-12-29,SI,euro95,1431.95,574.7395081967213,857.2104918032787,0.598631580574237
2025-12-22,SI,euro95,1441.51,582.5755737704918,858.9344262295082,0.5958574177282906
2025-12-15,SI,euro95,1449.91,601.7708196721312,848.1391803278689,0.5849598804945609
2025-12-08,SI,euro95,1452.09,603.5577049180328,848.5322950819672,0.5843524127856863
2025-12-01,SI,euro95,1453.81,604.9675409836066,848.8424590163934,0.5838744120733751
2025-11-24,SI,euro95,1453.78,604.9429508196722,848.8370491803278,0.5838827396031915
2025-11-17,SI,euro95,1453.9,590.3013114754099,863.5986885245902,0.5939876803938305
2025-11-10,SI,euro95,1444.06,582.2357377049179,861.824262295082,0.5968064085253258
2025-11-03,SI,euro95,1437.0,576.4488524590165,860.5511475409835,0.5988525730974137
2025-10-27,SI,euro95,1449.08,586.3504918032786,862.7295081967213,0.5953636156711302
2025-10-20,SI,euro95,1458.02,593.6783606557377,864.3416393442623,0.5928187811856231
2025-10-13,SI,euro95,1461.37,596.4242622950819,864.945737704918,0.5918731996037404
