Date,country,fuel_type,price_type,price_per_1000l
2017-09-04,EU,euro95,wo_tax,492.9480092833565
2017-08-28,EU,euro95,wo_tax,478.0121487601799
2017-08-21,EU,euro95,wo_tax,475.1534115761599
2017-08-14,EU,euro95,wo_tax,476.60290204066354
2017-08-07,EU,euro95,wo_tax,474.3098737397253
2017-07-31,EU,euro95,wo_tax,469.1238031424264
2017-07-24,EU,euro95,wo_tax,467.5096826675058
2017-07-17,EU,euro95,wo_tax,467.4668864014717
2017-07-10,EU,euro95,wo_tax,465.5143915821349
2017-07-03,EU,euro95,wo_tax,465.0101496372692
2017-06-26,EU,euro95,wo_tax,467.4855432889859
2017-06-19,EU,euro95,wo_tax,475.7367652556075
2017-06-12,EU,euro95,wo_tax,482.4810301674809
2017-06-05,EU,euro95,wo_tax,492.5628186096746
2017-05-29,EU,euro95,wo_tax,495.9298398604393
2017-05-22,EU,euro95,wo_tax,495.7725394067099
2017-05-15,EU,euro95,wo_tax,495.93800033058574
2017-05-08,EU,euro95,wo_tax,501.4196845282725
2017-05-01,EU,euro95,wo_tax,516.0316419887052
2017-04-24,EU,euro95,wo_tax,524.2631213210458
2017-04-10,EU,euro95,wo_tax,514.6020189357448
2017-04-03,EU,euro95,wo_tax,502.23328276393073
2017-03-27,EU,euro95,wo_tax,494.4680373275824
2017-03-20,EU,euro95,wo_tax,499.8342660585535
2017-03-13,EU,euro95,wo_tax,512.3313632162929
2017-03-06,EU,euro95,wo_tax,521.2074491111717
2017-02-27,EU,euro95,wo_tax,527.5490082977975
2017-02-20,EU,euro95,wo_tax,528.5199684185959
2017-02-13,EU,euro95,wo_tax,526.2995104385034
2017-02-06,EU,euro95,wo_tax,522.3825026907681
2017-01-30,EU,euro95,wo_tax,521.0631601893103
2017-01-23,EU,euro95,wo_tax,517.6113749370232
2017-01-16,EU,euro95,wo_tax,515.5259066743638
2017-01-09,EU,euro95,wo_tax,517.6817073576551
2017-01-02,EU,euro95,wo_tax,512.5783573727588
2016-12-19,EU,euro95,wo_tax,494.6103142856503
2016-12-12,EU,euro95,wo_tax,483.88008841674826
2016-12-05,EU,euro95,wo_tax,473.4840071139994
2016-11-28,EU,euro95,wo_tax,461.53572930923946
2016-11-21,EU,euro95,wo_tax,453.9077552170551
2016-11-14,EU,euro95,wo_tax,458.72982450974206
2016-11-07,EU,euro95,wo_tax,466.001728487788
